FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;GENERACION_PER_CAPITA_DOM;GENERACION_DOM_URBANA_TDIA;GENERACION_DOM URBANA_TANIO;GENERACION_MUN_TANIO;GENERACION_MUN_TDIA;GENERACION_PER_CAPITA_MUNICIPAL
18122025;10101;2024;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;SELVA;PROVINCIAL;41335;40358;977;A;0.50;20.18;7365.34;10521.91;28.83;0.71
18122025;10102;2024;AMAZONAS;CHACHAPOYAS;ASUNCION;SELVA;DISTRITAL;271;130;141;F;0.53;0.07;25.15;35.93;0.10;0.76
18122025;10103;2024;AMAZONAS;CHACHAPOYAS;BALSAS;SIERRA;DISTRITAL;1137;276;861;G;0.45;0.12;45.33;64.76;0.18;0.64
18122025;10104;2024;AMAZONAS;CHACHAPOYAS;CHETO;SIERRA;DISTRITAL;713;448;265;F;0.45;0.20;73.58;105.12;0.29;0.64
18122025;10105;2024;AMAZONAS;CHACHAPOYAS;CHILIQUIN;SIERRA;DISTRITAL;561;144;417;G;0.45;0.06;23.65;33.79;0.09;0.64
18122025;10106;2024;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;SIERRA;DISTRITAL;1884;437;1447;G;0.45;0.20;71.78;102.54;0.28;0.64
18122025;10107;2024;AMAZONAS;CHACHAPOYAS;GRANADA;SELVA;DISTRITAL;549;166;383;F;0.53;0.09;32.11;45.88;0.13;0.76
18122025;10108;2024;AMAZONAS;CHACHAPOYAS;HUANCAS;SIERRA;DISTRITAL;1526;1453;73;E;0.45;0.65;238.66;340.94;0.93;0.64
18122025;10109;2024;AMAZONAS;CHACHAPOYAS;LA JALCA;SELVA;DISTRITAL;3418;1777;1641;F;0.53;0.94;343.76;491.09;1.35;0.76
18122025;10110;2024;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;SELVA;DISTRITAL;3738;2642;1096;E;0.27;0.71;260.37;371.96;1.02;0.39
18122025;10111;2024;AMAZONAS;CHACHAPOYAS;LEVANTO;SIERRA;DISTRITAL;774;389;385;F;0.45;0.18;63.89;91.28;0.25;0.64
18122025;10112;2024;AMAZONAS;CHACHAPOYAS;MAGDALENA;SELVA;DISTRITAL;900;692;208;E;0.38;0.26;95.98;137.11;0.38;0.54
18122025;10113;2024;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;SELVA;DISTRITAL;1631;1054;577;E;0.53;0.56;203.90;291.28;0.80;0.76
18122025;10114;2024;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;SIERRA;DISTRITAL;2201;527;1674;G;0.45;0.24;86.56;123.66;0.34;0.64
18122025;10115;2024;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;SELVA;DISTRITAL;459;414;45;E;0.47;0.19;71.02;101.46;0.28;0.67
18122025;10116;2024;AMAZONAS;CHACHAPOYAS;OLLEROS;SELVA;DISTRITAL;446;128;318;F;0.53;0.07;24.76;35.37;0.10;0.76
18122025;10117;2024;AMAZONAS;CHACHAPOYAS;QUINJALCA;SELVA;DISTRITAL;763;76;687;G;0.53;0.04;14.70;21.00;0.06;0.76
18122025;10118;2024;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;SELVA;DISTRITAL;332;231;101;E;0.41;0.09;34.57;49.38;0.14;0.59
18122025;10119;2024;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;SELVA;DISTRITAL;570;385;185;E;0.40;0.15;56.21;80.30;0.22;0.57
18122025;10120;2024;AMAZONAS;CHACHAPOYAS;SOLOCO;SELVA;DISTRITAL;1224;177;1047;G;0.53;0.09;34.24;48.92;0.13;0.76
18122025;10121;2024;AMAZONAS;CHACHAPOYAS;SONCHE;SELVA;DISTRITAL;286;99;187;F;0.53;0.05;19.15;27.36;0.07;0.76
18122025;10201;2024;AMAZONAS;BAGUA;BAGUA;SELVA;PROVINCIAL;30790;27902;2888;A;0.43;12.00;4379.22;6256.03;17.14;0.61
18122025;10202;2024;AMAZONAS;BAGUA;ARAMANGO;SELVA;DISTRITAL;9613;2602;7011;G;0.59;1.54;560.34;800.49;2.19;0.84
18122025;10203;2024;AMAZONAS;BAGUA;COPALLIN;SELVA;DISTRITAL;4213;2042;2171;F;0.45;0.92;335.40;479.14;1.31;0.64
18122025;10204;2024;AMAZONAS;BAGUA;EL PARCO;SELVA;DISTRITAL;1251;635;616;F;0.54;0.34;125.16;178.80;0.49;0.77
18122025;10205;2024;AMAZONAS;BAGUA;IMAZA;SELVA;DISTRITAL;34240;5937;28303;G;0.53;3.15;1148.51;1640.73;4.50;0.76
18122025;10206;2024;AMAZONAS;BAGUA;LA PECA;SELVA;DISTRITAL;6226;3781;2445;F;0.59;2.23;814.24;1163.20;3.19;0.84
18122025;10301;2024;AMAZONAS;BONGARA;JUMBILLA;SELVA;PROVINCIAL;1232;1004;228;B;0.43;0.43;157.58;225.11;0.62;0.61
18122025;10302;2024;AMAZONAS;BONGARA;CHISQUILLA;SELVA;DISTRITAL;308;116;192;F;0.53;0.06;22.44;32.06;0.09;0.76
18122025;10303;2024;AMAZONAS;BONGARA;CHURUJA;SELVA;DISTRITAL;292;281;11;E;0.52;0.15;53.33;76.19;0.21;0.74
18122025;10304;2024;AMAZONAS;BONGARA;COROSHA;SELVA;DISTRITAL;849;80;769;G;0.53;0.04;15.48;22.11;0.06;0.76
18122025;10305;2024;AMAZONAS;BONGARA;CUISPES;SELVA;DISTRITAL;638;346;292;F;0.53;0.18;66.93;95.62;0.26;0.76
18122025;10306;2024;AMAZONAS;BONGARA;FLORIDA;SELVA;DISTRITAL;6283;3722;2561;F;0.28;1.04;380.39;543.41;1.49;0.40
18122025;10307;2024;AMAZONAS;BONGARA;JAZAN;SELVA;DISTRITAL;7588;6338;1250;E;0.64;4.06;1480.56;2115.08;5.79;0.91
18122025;10308;2024;AMAZONAS;BONGARA;RECTA;SELVA;DISTRITAL;208;59;149;G;0.53;0.03;11.41;16.31;0.04;0.76
18122025;10309;2024;AMAZONAS;BONGARA;SAN CARLOS;SELVA;DISTRITAL;606;433;173;E;0.58;0.25;91.67;130.95;0.36;0.83
18122025;10310;2024;AMAZONAS;BONGARA;SHIPASBAMBA;SELVA;DISTRITAL;1748;895;853;F;0.38;0.34;124.14;177.34;0.49;0.54
18122025;10311;2024;AMAZONAS;BONGARA;VALERA;SELVA;DISTRITAL;715;226;489;G;0.20;0.05;16.50;23.57;0.06;0.29
18122025;10312;2024;AMAZONAS;BONGARA;YAMBRASBAMBA;SELVA;DISTRITAL;5513;2083;3430;F;0.23;0.48;174.87;249.81;0.68;0.33
18122025;10401;2024;AMAZONAS;CONDORCANQUI;NIEVA;SELVA;PROVINCIAL;19600;4041;15559;B;0.57;2.30;840.73;1201.04;3.29;0.81
18122025;10402;2024;AMAZONAS;CONDORCANQUI;EL CENEPA;SELVA;DISTRITAL;13578;1250;12328;G;0.53;0.66;241.81;345.45;0.95;0.76
18122025;10403;2024;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;SELVA;DISTRITAL;19233;2573;16660;G;0.53;1.36;497.75;711.07;1.95;0.76
18122025;10501;2024;AMAZONAS;LUYA;LAMUD;SIERRA;PROVINCIAL;2305;2043;262;B;0.52;1.06;387.76;553.94;1.52;0.74
18122025;10502;2024;AMAZONAS;LUYA;CAMPORREDONDO;SELVA;DISTRITAL;7729;4708;3021;F;0.53;2.50;910.76;1301.09;3.56;0.76
18122025;10503;2024;AMAZONAS;LUYA;COCABAMBA;SELVA;DISTRITAL;1913;324;1589;G;0.53;0.17;62.68;89.54;0.25;0.76
18122025;10504;2024;AMAZONAS;LUYA;COLCAMAR;SIERRA;DISTRITAL;1739;1095;644;F;0.45;0.49;179.85;256.93;0.70;0.64
18122025;10505;2024;AMAZONAS;LUYA;CONILA;SELVA;DISTRITAL;1819;1009;810;F;0.25;0.25;92.07;131.53;0.36;0.36
18122025;10506;2024;AMAZONAS;LUYA;INGUILPATA;SIERRA;DISTRITAL;417;279;138;F;0.45;0.13;45.83;65.47;0.18;0.64
18122025;10507;2024;AMAZONAS;LUYA;LONGUITA;SELVA;DISTRITAL;833;193;640;G;0.32;0.06;22.54;32.20;0.09;0.46
18122025;10508;2024;AMAZONAS;LUYA;LONYA CHICO;SIERRA;DISTRITAL;775;302;473;F;0.45;0.14;49.60;70.86;0.19;0.64
18122025;10509;2024;AMAZONAS;LUYA;LUYA;SIERRA;DISTRITAL;3957;2257;1700;F;0.35;0.79;288.33;411.90;1.13;0.50
18122025;10510;2024;AMAZONAS;LUYA;LUYA VIEJO;SIERRA;DISTRITAL;388;388;0;E;0.27;0.10;38.24;54.62;0.15;0.39
18122025;10511;2024;AMAZONAS;LUYA;MARIA;SELVA;DISTRITAL;724;350;374;F;0.53;0.19;67.71;96.73;0.27;0.76
18122025;10512;2024;AMAZONAS;LUYA;OCALLI;SELVA;DISTRITAL;3966;1595;2371;F;0.30;0.48;174.65;249.50;0.68;0.43
18122025;10513;2024;AMAZONAS;LUYA;OCUMAL;SELVA;DISTRITAL;3554;492;3062;G;0.53;0.26;95.18;135.97;0.37;0.76
18122025;10514;2024;AMAZONAS;LUYA;PISUQUIA;SIERRA;DISTRITAL;4784;354;4430;G;0.45;0.16;58.14;83.06;0.23;0.64
18122025;10515;2024;AMAZONAS;LUYA;PROVIDENCIA;SIERRA;DISTRITAL;1320;243;1077;G;0.45;0.11;39.91;57.02;0.16;0.64
18122025;10516;2024;AMAZONAS;LUYA;SAN CRISTOBAL;SIERRA;DISTRITAL;490;385;105;E;0.28;0.11;39.35;56.21;0.15;0.40
18122025;10517;2024;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;SIERRA;DISTRITAL;688;344;344;F;0.45;0.15;56.50;80.72;0.22;0.64
18122025;10518;2024;AMAZONAS;LUYA;SAN JERONIMO;SIERRA;DISTRITAL;524;166;358;G;0.45;0.07;27.27;38.95;0.11;0.64
18122025;10519;2024;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;SELVA;DISTRITAL;388;59;329;G;0.53;0.03;11.41;16.31;0.04;0.76
18122025;10520;2024;AMAZONAS;LUYA;SANTA CATALINA;SIERRA;DISTRITAL;2222;444;1778;G;0.45;0.20;72.93;104.18;0.29;0.64
18122025;10521;2024;AMAZONAS;LUYA;SANTO TOMAS;SELVA;DISTRITAL;2793;774;2019;G;0.33;0.26;93.23;133.18;0.36;0.47
18122025;10522;2024;AMAZONAS;LUYA;TINGO;SIERRA;DISTRITAL;1388;780;608;F;0.45;0.35;128.12;183.02;0.50;0.64
18122025;10523;2024;AMAZONAS;LUYA;TRITA;SIERRA;DISTRITAL;1463;888;575;F;0.39;0.35;126.41;180.58;0.49;0.56
18122025;10601;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;SELVA;PROVINCIAL;6660;5512;1148;B;0.46;2.54;925.46;1322.09;3.62;0.66
18122025;10602;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;SELVA;DISTRITAL;2996;74;2922;G;0.53;0.04;14.32;20.45;0.06;0.76
18122025;10603;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;SELVA;DISTRITAL;645;559;86;E;0.46;0.26;93.86;134.08;0.37;0.66
18122025;10604;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;SELVA;DISTRITAL;2363;683;1680;G;0.53;0.36;132.13;188.75;0.52;0.76
18122025;10605;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;SELVA;DISTRITAL;2242;403;1839;G;0.53;0.21;77.96;111.37;0.31;0.76
18122025;10606;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;SELVA;DISTRITAL;1567;835;732;F;0.48;0.40;146.29;208.99;0.57;0.69
18122025;10607;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;SELVA;DISTRITAL;1477;992;485;F;0.53;0.53;191.90;274.15;0.75;0.76
18122025;10608;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;SELVA;DISTRITAL;393;222;171;F;0.56;0.12;45.38;64.82;0.18;0.80
18122025;10609;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;SELVA;DISTRITAL;10328;641;9687;G;0.58;0.37;135.70;193.86;0.53;0.83
18122025;10610;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;SELVA;DISTRITAL;524;155;369;G;0.53;0.08;29.98;42.84;0.12;0.76
18122025;10611;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;SELVA;DISTRITAL;284;64;220;G;0.53;0.03;12.38;17.69;0.05;0.76
18122025;10612;2024;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;SELVA;DISTRITAL;4955;542;4413;G;0.53;0.29;104.85;149.79;0.41;0.76
18122025;10701;2024;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;SIERRA;PROVINCIAL;59952;40857;19095;A;0.55;22.47;8202.04;11717.20;32.10;0.79
18122025;10702;2024;AMAZONAS;UTCUBAMBA;CAJARURO;SELVA;DISTRITAL;23221;7427;15794;G;0.53;3.94;1436.75;2052.50;5.62;0.76
18122025;10703;2024;AMAZONAS;UTCUBAMBA;CUMBA;SIERRA;DISTRITAL;8449;2989;5460;F;0.59;1.76;643.68;919.54;2.52;0.84
18122025;10704;2024;AMAZONAS;UTCUBAMBA;EL MILAGRO;SIERRA;DISTRITAL;6576;3052;3524;F;0.45;1.37;501.29;716.13;1.96;0.64
18122025;10705;2024;AMAZONAS;UTCUBAMBA;JAMALCA;SIERRA;DISTRITAL;6934;1243;5691;G;0.56;0.70;254.07;362.96;0.99;0.80
18122025;10706;2024;AMAZONAS;UTCUBAMBA;LONYA GRANDE;SELVA;DISTRITAL;11681;4065;7616;F;0.69;2.80;1023.77;1462.53;4.01;0.99
18122025;10707;2024;AMAZONAS;UTCUBAMBA;YAMON;SIERRA;DISTRITAL;3255;559;2696;G;0.45;0.25;91.82;131.17;0.36;0.64
18122025;20101;2024;ANCASH;HUARAZ;HUARAZ;SIERRA;PROVINCIAL;70876;63613;7263;A;0.69;43.89;16020.93;22887.05;62.70;0.99
18122025;20102;2024;ANCASH;HUARAZ;COCHABAMBA;SIERRA;DISTRITAL;1648;392;1256;G;0.45;0.18;64.39;91.98;0.25;0.64
18122025;20103;2024;ANCASH;HUARAZ;COLCABAMBA;SIERRA;DISTRITAL;239;95;144;F;0.30;0.03;10.40;14.86;0.04;0.43
18122025;20104;2024;ANCASH;HUARAZ;HUANCHAY;SIERRA;DISTRITAL;1580;243;1337;G;0.45;0.11;39.91;57.02;0.16;0.64
18122025;20105;2024;ANCASH;HUARAZ;INDEPENDENCIA;SIERRA;DISTRITAL;93922;76804;17118;D;0.69;52.99;19343.09;27632.98;75.71;0.99
18122025;20106;2024;ANCASH;HUARAZ;JANGAS;SIERRA;DISTRITAL;5344;2587;2757;F;0.32;0.83;302.16;431.66;1.18;0.46
18122025;20107;2024;ANCASH;HUARAZ;LA LIBERTAD;SIERRA;DISTRITAL;1084;251;833;G;0.45;0.11;41.23;58.90;0.16;0.64
18122025;20108;2024;ANCASH;HUARAZ;OLLEROS;SIERRA;DISTRITAL;2487;1156;1331;F;0.43;0.50;181.43;259.19;0.71;0.61
18122025;20109;2024;ANCASH;HUARAZ;PAMPAS;SIERRA;DISTRITAL;956;289;667;G;0.20;0.06;21.10;30.14;0.08;0.29
18122025;20110;2024;ANCASH;HUARAZ;PARIACOTO;SIERRA;DISTRITAL;5391;1281;4110;G;0.45;0.58;210.40;300.58;0.82;0.64
18122025;20111;2024;ANCASH;HUARAZ;PIRA;SIERRA;DISTRITAL;3428;1036;2392;G;0.45;0.47;170.16;243.09;0.67;0.64
18122025;20112;2024;ANCASH;HUARAZ;TARICA;SIERRA;DISTRITAL;8133;2033;6100;G;0.45;0.91;333.92;477.03;1.31;0.64
18122025;20201;2024;ANCASH;AIJA;AIJA;SIERRA;PROVINCIAL;2169;998;1171;B;0.55;0.55;200.35;286.21;0.78;0.79
18122025;20202;2024;ANCASH;AIJA;CORIS;SIERRA;DISTRITAL;1424;304;1120;G;0.45;0.14;49.93;71.33;0.20;0.64
18122025;20203;2024;ANCASH;AIJA;HUACLLAN;SIERRA;DISTRITAL;296;162;134;F;0.45;0.07;26.61;38.01;0.10;0.64
18122025;20204;2024;ANCASH;AIJA;LA MERCED;SIERRA;DISTRITAL;1315;195;1120;G;0.45;0.09;32.03;45.76;0.13;0.64
18122025;20205;2024;ANCASH;AIJA;SUCCHA;SIERRA;DISTRITAL;674;253;421;F;0.45;0.11;41.56;59.36;0.16;0.64
18122025;20301;2024;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;SIERRA;PROVINCIAL;3216;1652;1564;B;0.42;0.69;253.25;361.79;0.99;0.60
18122025;20302;2024;ANCASH;ANTONIO RAYMONDI;ACZO;SIERRA;DISTRITAL;1752;666;1086;F;0.45;0.30;109.39;156.27;0.43;0.64
18122025;20303;2024;ANCASH;ANTONIO RAYMONDI;CHACCHO;SIERRA;DISTRITAL;1225;360;865;G;0.45;0.16;59.13;84.47;0.23;0.64
18122025;20304;2024;ANCASH;ANTONIO RAYMONDI;CHINGAS;SIERRA;DISTRITAL;1725;741;984;F;0.48;0.36;129.82;185.46;0.51;0.69
18122025;20305;2024;ANCASH;ANTONIO RAYMONDI;MIRGAS;SIERRA;DISTRITAL;3832;1063;2769;G;0.45;0.48;174.60;249.43;0.68;0.64
18122025;20306;2024;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;SIERRA;DISTRITAL;1055;152;903;G;0.45;0.07;24.97;35.67;0.10;0.64
18122025;20401;2024;ANCASH;ASUNCION;CHACAS;SIERRA;PROVINCIAL;4521;1766;2755;B;0.36;0.64;232.05;331.50;0.91;0.51
18122025;20402;2024;ANCASH;ASUNCION;ACOCHACA;SIERRA;DISTRITAL;2649;198;2451;G;0.45;0.09;32.52;46.46;0.13;0.64
18122025;20501;2024;ANCASH;BOLOGNESI;CHIQUIAN;SIERRA;PROVINCIAL;3851;3563;288;B;0.37;1.32;481.18;687.40;1.88;0.53
18122025;20502;2024;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;SIERRA;DISTRITAL;189;152;37;E;0.50;0.08;27.74;39.63;0.11;0.71
18122025;20503;2024;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;SIERRA;DISTRITAL;896;281;615;G;0.45;0.13;46.15;65.93;0.18;0.64
18122025;20504;2024;ANCASH;BOLOGNESI;AQUIA;SIERRA;DISTRITAL;1782;879;903;F;0.45;0.40;144.38;206.25;0.57;0.64
18122025;20505;2024;ANCASH;BOLOGNESI;CAJACAY;SIERRA;DISTRITAL;1909;692;1217;F;0.45;0.31;113.66;162.37;0.44;0.64
18122025;20506;2024;ANCASH;BOLOGNESI;CANIS;SIERRA;DISTRITAL;221;212;9;E;0.45;0.10;34.82;49.74;0.14;0.64
18122025;20507;2024;ANCASH;BOLOGNESI;COLQUIOC;COSTA;DISTRITAL;2027;1378;649;E;0.21;0.29;105.62;150.89;0.41;0.30
18122025;20508;2024;ANCASH;BOLOGNESI;HUALLANCA;SIERRA;DISTRITAL;6064;4977;1087;E;0.77;3.83;1398.79;1998.27;5.47;1.10
18122025;20509;2024;ANCASH;BOLOGNESI;HUASTA;SIERRA;DISTRITAL;1101;826;275;E;0.29;0.24;87.43;124.90;0.34;0.41
18122025;20510;2024;ANCASH;BOLOGNESI;HUAYLLACAYAN;SIERRA;DISTRITAL;1212;292;920;G;0.45;0.13;47.96;68.52;0.19;0.64
18122025;20511;2024;ANCASH;BOLOGNESI;LA PRIMAVERA;SIERRA;DISTRITAL;359;264;95;E;0.37;0.10;35.65;50.93;0.14;0.53
18122025;20512;2024;ANCASH;BOLOGNESI;MANGAS;SIERRA;DISTRITAL;455;328;127;E;0.37;0.12;44.30;63.28;0.17;0.53
18122025;20513;2024;ANCASH;BOLOGNESI;PACLLON;SIERRA;DISTRITAL;722;633;89;E;0.45;0.28;103.97;148.53;0.41;0.64
18122025;20514;2024;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;SIERRA;DISTRITAL;392;320;72;E;0.20;0.06;23.36;33.37;0.09;0.29
18122025;20515;2024;ANCASH;BOLOGNESI;TICLLOS;SIERRA;DISTRITAL;534;456;78;E;0.45;0.21;74.90;107.00;0.29;0.64
18122025;20601;2024;ANCASH;CARHUAZ;CARHUAZ;SIERRA;PROVINCIAL;17083;10586;6497;B;0.62;6.56;2395.61;3422.30;9.38;0.89
18122025;20602;2024;ANCASH;CARHUAZ;ACOPAMPA;SIERRA;DISTRITAL;2826;990;1836;F;0.23;0.23;83.11;118.73;0.33;0.33
18122025;20603;2024;ANCASH;CARHUAZ;AMASHCA;SIERRA;DISTRITAL;1453;669;784;F;0.45;0.30;109.88;156.98;0.43;0.64
18122025;20604;2024;ANCASH;CARHUAZ;ANTA;SIERRA;DISTRITAL;2617;738;1879;G;0.45;0.33;121.22;173.17;0.47;0.64
18122025;20605;2024;ANCASH;CARHUAZ;ATAQUERO;SIERRA;DISTRITAL;1636;277;1359;G;0.63;0.17;63.70;90.99;0.25;0.90
18122025;20606;2024;ANCASH;CARHUAZ;MARCARA;SIERRA;DISTRITAL;11249;3977;7272;F;0.34;1.35;493.55;705.07;1.93;0.49
18122025;20607;2024;ANCASH;CARHUAZ;PARIAHUANCA;SIERRA;DISTRITAL;1444;601;843;F;0.45;0.27;98.71;141.02;0.39;0.64
18122025;20608;2024;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;SIERRA;DISTRITAL;2487;362;2125;G;0.45;0.16;59.46;84.94;0.23;0.64
18122025;20609;2024;ANCASH;CARHUAZ;SHILLA;SIERRA;DISTRITAL;2858;907;1951;G;0.49;0.44;162.22;231.74;0.63;0.70
18122025;20610;2024;ANCASH;CARHUAZ;TINCO;SIERRA;DISTRITAL;4099;1679;2420;F;0.45;0.76;275.78;393.97;1.08;0.64
18122025;20611;2024;ANCASH;CARHUAZ;YUNGAR;SIERRA;DISTRITAL;3304;694;2610;G;0.45;0.31;113.99;162.84;0.45;0.64
18122025;20701;2024;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;SIERRA;PROVINCIAL;10528;3346;7182;B;0.34;1.14;415.24;593.20;1.63;0.49
18122025;20702;2024;ANCASH;CARLOS FERMIN FITZCARRALD;SAN NICOLAS;SIERRA;DISTRITAL;2947;920;2027;G;0.45;0.41;151.11;215.87;0.59;0.64
18122025;20703;2024;ANCASH;CARLOS FERMIN FITZCARRALD;YAUYA;SIERRA;DISTRITAL;3758;714;3044;G;0.45;0.32;117.27;167.54;0.46;0.64
18122025;20801;2024;ANCASH;CASMA;CASMA;COSTA;PROVINCIAL;43919;39655;4264;A;0.59;23.40;8539.70;12199.58;33.42;0.84
18122025;20802;2024;ANCASH;CASMA;BUENA VISTA ALTA;COSTA;DISTRITAL;5856;2874;2982;F;0.49;1.41;514.01;734.31;2.01;0.70
18122025;20803;2024;ANCASH;CASMA;COMANDANTE NOEL;COSTA;DISTRITAL;2396;1663;733;E;0.49;0.81;297.43;424.90;1.16;0.70
18122025;20804;2024;ANCASH;CASMA;YAUTAN;COSTA;DISTRITAL;9587;3287;6300;F;0.32;1.05;383.92;548.46;1.50;0.46
18122025;20901;2024;ANCASH;CORONGO;CORONGO;SIERRA;PROVINCIAL;1797;1311;486;B;0.45;0.59;215.33;307.62;0.84;0.64
18122025;20902;2024;ANCASH;CORONGO;ACO;SIERRA;DISTRITAL;321;165;156;F;0.45;0.07;27.10;38.72;0.11;0.64
18122025;20903;2024;ANCASH;CORONGO;BAMBAS;SIERRA;DISTRITAL;441;360;81;E;0.45;0.16;59.13;84.47;0.23;0.64
18122025;20904;2024;ANCASH;CORONGO;CUSCA;SIERRA;DISTRITAL;2907;1058;1849;F;0.45;0.48;173.78;248.25;0.68;0.64
18122025;20905;2024;ANCASH;CORONGO;LA PAMPA;SIERRA;DISTRITAL;999;734;265;E;0.26;0.19;69.66;99.51;0.27;0.37
18122025;20906;2024;ANCASH;CORONGO;YANAC;SIERRA;DISTRITAL;604;215;389;F;0.45;0.10;35.31;50.45;0.14;0.64
18122025;20907;2024;ANCASH;CORONGO;YUPAN;SIERRA;DISTRITAL;681;633;48;E;0.45;0.28;103.97;148.53;0.41;0.64
18122025;21001;2024;ANCASH;HUARI;HUARI;SIERRA;PROVINCIAL;9765;6057;3708;B;0.41;2.48;906.43;1294.90;3.55;0.59
18122025;21002;2024;ANCASH;HUARI;ANRA;SIERRA;DISTRITAL;1316;253;1063;G;0.28;0.07;25.86;36.94;0.10;0.40
18122025;21003;2024;ANCASH;HUARI;CAJAY;SIERRA;DISTRITAL;2599;606;1993;G;0.33;0.20;72.99;104.28;0.29;0.47
18122025;21004;2024;ANCASH;HUARI;CHAVIN DE HUANTAR;SIERRA;DISTRITAL;8436;2221;6215;G;0.59;1.31;478.29;683.27;1.87;0.84
18122025;21005;2024;ANCASH;HUARI;HUACACHI;SIERRA;DISTRITAL;1821;738;1083;F;0.45;0.33;121.22;173.17;0.47;0.64
18122025;21006;2024;ANCASH;HUARI;HUACCHIS;SIERRA;DISTRITAL;1255;821;434;F;0.45;0.37;134.85;192.64;0.53;0.64
18122025;21007;2024;ANCASH;HUARI;HUACHIS;SIERRA;DISTRITAL;3636;1556;2080;F;0.45;0.70;255.57;365.10;1.00;0.64
18122025;21008;2024;ANCASH;HUARI;HUANTAR;SIERRA;DISTRITAL;2717;894;1823;F;0.20;0.18;65.26;93.23;0.26;0.29
18122025;21009;2024;ANCASH;HUARI;MASIN;SIERRA;DISTRITAL;1230;675;555;F;0.29;0.20;71.45;102.07;0.28;0.41
18122025;21010;2024;ANCASH;HUARI;PAUCAS;SIERRA;DISTRITAL;1446;1126;320;E;0.66;0.74;271.25;387.50;1.06;0.94
18122025;21011;2024;ANCASH;HUARI;PONTO;SIERRA;DISTRITAL;2552;801;1751;G;0.45;0.36;131.56;187.95;0.51;0.64
18122025;21012;2024;ANCASH;HUARI;RAHUAPAMPA;SIERRA;DISTRITAL;771;525;246;E;0.70;0.37;134.14;191.63;0.53;1.00
18122025;21013;2024;ANCASH;HUARI;RAPAYAN;SIERRA;DISTRITAL;1394;615;779;F;0.45;0.28;101.01;144.31;0.40;0.64
18122025;21014;2024;ANCASH;HUARI;SAN MARCOS;SIERRA;DISTRITAL;20489;5014;15475;G;0.34;1.70;622.24;888.91;2.44;0.49
18122025;21015;2024;ANCASH;HUARI;SAN PEDRO DE CHANA;SIERRA;DISTRITAL;2741;1066;1675;F;0.80;0.85;311.27;444.67;1.22;1.14
18122025;21016;2024;ANCASH;HUARI;UCO;SIERRA;DISTRITAL;1199;597;602;F;0.45;0.27;98.06;140.08;0.38;0.64
18122025;21101;2024;ANCASH;HUARMEY;HUARMEY;COSTA;PROVINCIAL;28300;24350;3950;A;0.75;18.26;6665.81;9522.59;26.09;1.07
18122025;21102;2024;ANCASH;HUARMEY;COCHAPETI;COSTA;DISTRITAL;773;206;567;G;0.49;0.10;36.84;52.63;0.14;0.70
18122025;21103;2024;ANCASH;HUARMEY;CULEBRAS;COSTA;DISTRITAL;3438;1725;1713;F;0.61;1.05;384.07;548.67;1.50;0.87
18122025;21104;2024;ANCASH;HUARMEY;HUAYAN;COSTA;DISTRITAL;940;345;595;F;0.49;0.17;61.70;88.15;0.24;0.70
